"NAICS_name" "Fraction_Employment" "Payroll"
"1" "Agriculture, Forestry, Fishing and Hunting" 0.0420326784543068 0.039551942956346
"2" "Mining, Quarrying, and Oil and Gas Extraction" 0.172837905038179 0.230537939706158
"3" "Utilities" 0.540487118116905 1.10965586113806
"4" "Construction" 3.52488541602781 4.55486193213056
"5" "Manufacturing" 10.6283690109781 11.8664647999616
"6" "Wholesale Trade" 6.00850497653631 8.07808973673816
"7" "Retail Trade" 11.6635604413119 5.83172811794485
"8" "Transportation and Warehousing" 4.47073787273239 3.94356242948533
"9" "Information" 2.32134842082524 3.43093003003874
"10" "Finance and Insurance" 5.71546767409674 11.1930297315106
"11" "Real Estate and Rental and Leasing" 1.40034055844867 1.45422339930913
"12" "Professional, Scientific, and Technical Services" 7.20149473829775 11.548358955541
"13" "Management of Companies and Enterprises" 3.57309017923656 8.47558340005595
"14" "Administrative and Support and Waste Management and Remediation Services" 9.18685517828145 5.79099429416331
"15" "Educational Services" 3.11483241813296 2.40581462839084
"16" "Health Care and Social Assistance" 15.0399056530437 12.9420932874805
"17" "Arts, Entertainment, and Recreation" 1.51032476494318 0.928396720114105
"18" "Accommodation and Food Services" 9.12437258609961 3.14878433721158
"19" "Other Services (except Public Administration)" 4.75740777127973 3.02596220244219
