"NAICS_name" "Fraction_Employment" "Payroll"
"1" "Agriculture, Forestry, Fishing and Hunting" 0.108079061757632 0.0931740372670453
"2" "Mining, Quarrying, and Oil and Gas Extraction" 1.41312866943941 2.31123861547242
"3" "Utilities" 0.561660083587442 1.19630331730551
"4" "Construction" 4.10491162292086 4.90212960866547
"5" "Manufacturing" 14.2088524919953 18.0864254060942
"6" "Wholesale Trade" 4.664343968196 6.95425503454581
"7" "Retail Trade" 13.680203439763 8.41573872125549
"8" "Transportation and Warehousing" 5.6757371619829 6.93783974422483
"9" "Information" 1.99976642501332 2.30425243636528
"10" "Finance and Insurance" 4.57840727511826 6.86829737232584
"11" "Real Estate and Rental and Leasing" 1.29613865443256 1.20902298133507
"12" "Professional, Scientific, and Technical Services" 4.40761400450813 5.31998698911134
"13" "Management of Companies and Enterprises" 1.87096264622908 4.29302579821959
"14" "Administrative and Support and Waste Management and Remediation Services" 6.48568880656008 4.40600739310843
"15" "Educational Services" 1.96857808864103 1.27410597607218
"16" "Health Care and Social Assistance" 16.9940654401505 18.1357872672594
"17" "Arts, Entertainment, and Recreation" 1.10516072456851 0.637285860672997
"18" "Accommodation and Food Services" 10.4505904519136 3.81926649366401
"19" "Other Services (except Public Administration)" 4.4077490189513 2.82780365806688
